EIN2,CENSUS_REGION,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,CONGRESS_DISTRICT_NAME,SUBSECTOR,EXPENSE_CATEGORY,GOVERNMENT_GRANT_DOLLAR_AMOUNT,PROFIT_MARGIN,PROFIT_MARGIN_NOGOVTGRANT,AT_RISK_NUM
EIN-82-0789322,West North Central,Polk County,Iowa,3rd Congressional district,Human services,$1M to $4.9M,67423,-0.147203569405977,-0.205233097564796,1
EIN-23-7383726,New England,Naugatuck Valley Planning Region,Connecticut,5th Congressional district,Environment and animals,Less than $100K,2693,0.802403987100557,0.670819896413564,0
EIN-61-0666065,East South Central,Pulaski County,Kentucky,5th Congressional district,Health,$10M or more,9042756,0.00335094173490465,-0.171257643434937,1
EIN-47-3564449,East South Central,Tuscaloosa County,Alabama,7th Congressional district,Human services,$100K to $499K,67513,0.194851309365291,-0.184462910212544,1
EIN-94-2221305,Pacific,San Francisco County,California,11th Congressional district,Unclassified,$10M or more,184783150,0.0187979724690056,-0.948133776614986,1
EIN-93-0722363,Pacific,Clatsop County,Oregon,1st Congressional district,Education,$100K to $499K,20000,0.129092141547658,-0.0249649520112154,1
EIN-23-7179678,South Atlantic,Berkeley County,West Virginia,2nd Congressional district,Unclassified,$100K to $499K,10990,0.229105577303782,0.205736570263311,0
EIN-81-2016673,West South Central,Montgomery County,Texas,8th Congressional district,"Arts, culture, and humanities",$100K to $499K,48000,0.028863597862412,-0.118981103599094,1
EIN-16-1556654,Mid-Atlantic,Monroe County,New York,25th Congressional district,Human services,$10M or more,580416,-0.0257708938019827,-0.0745873132953791,1
EIN-95-3972613,Pacific,Los Angeles County,California,42nd Congressional district,"Public, societal benefit",$500K to $999K,401973,-0.0479099555546289,-0.746339946276354,1
EIN-94-1156493,Pacific,Alameda County,California,12th Congressional district,Human services,$5M to $9.9M,1266994,0.264719810259986,0.131152682392733,0
EIN-04-3110775,New England,Suffolk County,Massachusetts,8th Congressional district,"Public, societal benefit",$1M to $4.9M,288000,0.0781348403353709,-0.123171554288071,1
EIN-20-2127157,Mid-Atlantic,Northumberland County,Pennsylvania,9th Congressional district,Human services,Less than $100K,13826,0.412960088691796,0.259678492239468,0
EIN-13-4166657,Mid-Atlantic,Bronx County,New York,14th Congressional district,Education,$5M to $9.9M,946093,-0.0646345651913066,-0.194819718167217,1
EIN-27-3226241,Mountain,Carbon County,Wyoming,Congressional district (at large),Human services,$100K to $499K,84660,-0.626625498059011,-1.16894930367827,1
EIN-14-1338346,Mid-Atlantic,Clinton County,New York,21st Congressional district,"Arts, culture, and humanities",$10M or more,11261089,0.0412050696814901,-0.255272800530576,1
EIN-45-0556813,East North Central,Lucas County,Ohio,9th Congressional district,"Arts, culture, and humanities",Less than $100K,34966,0.168458112407211,-0.128178154825027,1
EIN-45-4644723,South Atlantic,Mecklenburg County,North Carolina,12th Congressional district,Human services,$100K to $499K,68905,-0.307776981942926,-0.827285407320843,1
EIN-25-1394232,Mid-Atlantic,Elk County,Pennsylvania,15th Congressional district,Human services,$1M to $4.9M,1149597,-0.333111356634602,-1.20010030430667,1
EIN-43-1583401,West North Central,Jackson County,Missouri,5th Congressional district,Unclassified,$1M to $4.9M,85128,0.0504662034622814,-0.0276885195331722,1
EIN-84-1811505,West South Central,Travis County,Texas,10th Congressional district,Education,$100K to $499K,56448,-0.167158141189023,-0.306568964495288,1
EIN-38-2577464,East North Central,Wayne County,Michigan,13th Congressional district,Human services,$1M to $4.9M,3275678,0.0639721272460284,-0.822525532613926,1
EIN-23-7273533,South Atlantic,Leon County,Florida,2nd Congressional district,"Arts, culture, and humanities",$1M to $4.9M,158965,-0.056367627618608,-0.203731823398429,1
EIN-05-0368134,New England,Providence County,Rhode Island,1st Congressional district,Health,$10M or more,21869945,0.159307961723966,-0.0190556696068929,1
EIN-58-0684376,South Atlantic,Bibb County,Georgia,2nd Congressional district,Human services,$500K to $999K,267386,0.133052670251952,-0.23349916308298,1
EIN-62-0803601,East South Central,Shelby County,Tennessee,9th Congressional district,Unclassified,$10M or more,4130872,0.0720208053725903,-0.172957676950843,1
EIN-03-0179416,New England,Windham County,Vermont,Congressional district (at large),Human services,$1M to $4.9M,1106559,0.246163275489501,-0.039041751892846,1
EIN-04-2761759,New England,Worcester County,Massachusetts,2nd Congressional district,Human services,$1M to $4.9M,3252417,0.251210184045286,-0.573001555462186,1
EIN-54-1985895,South Atlantic,Chesterfield County,Virginia,4th Congressional district,Health,$100K to $499K,382855,-0.0731058893834803,-1.05085182943491,1
EIN-46-4084227,Mid-Atlantic,Atlantic County,New Jersey,2nd Congressional district,Health,$1M to $4.9M,305420,-0.144606346292989,-0.34495414408747,1
EIN-20-5319679,West South Central,Harris County,Texas,38th Congressional district,"Public, societal benefit",$500K to $999K,106884,-0.504306169632276,-0.800961429043262,1
EIN-93-0992858,Pacific,Marion County,Oregon,6th Congressional district,Human services,$1M to $4.9M,1370791,-0.0638072550377145,-0.84428349214736,1
EIN-20-1628958,East North Central,Will County,Illinois,1st Congressional district,"Public, societal benefit",$1M to $4.9M,67540,-0.00772268665321418,-0.0563966560968579,1
EIN-85-0332879,Mountain,Bernalillo County,New Mexico,1st Congressional district,"Arts, culture, and humanities",$1M to $4.9M,442138,-0.109224074105959,-0.29954157268548,1
EIN-75-3221334,West North Central,Andrew County,Missouri,6th Congressional district,Human services,Less than $100K,303162,0.751497846234173,-0.23780511682548,1
EIN-23-6003320,Mid-Atlantic,Schuylkill County,Pennsylvania,9th Congressional district,Education,$500K to $999K,663357,0.126520949027044,-0.497432163980315,1
EIN-13-4335629,Pacific,Honolulu County,Hawaii,2nd Congressional district,Human services,$500K to $999K,102368,-0.201259786845101,-0.421933742627531,1
EIN-91-1557462,Pacific,Clark County,Washington,3rd Congressional district,Human services,$1M to $4.9M,1918461,0.266354647272791,-0.15175737023226,1
EIN-54-1557491,South Atlantic,James City County,Virginia,1st Congressional district,Environment and animals,$5M to $9.9M,83999,-0.00427898867565171,-0.0164063511753503,1
EIN-62-6080973,East South Central,Hamilton County,Tennessee,3rd Congressional district,Unclassified,$100K to $499K,4570,0.0671483539974348,0.0280718255664814,0
EIN-25-1523050,Mid-Atlantic,Fayette County,Pennsylvania,14th Congressional district,Human services,Less than $100K,16104,-0.184272661944359,-0.390924956369983,1
EIN-46-3599140,East North Central,Wayne County,Michigan,6th Congressional district,Environment and animals,$1M to $4.9M,11683,-0.0925435599590024,-0.100103141079397,1
EIN-23-7098532,East North Central,Coles County,Illinois,15th Congressional district,Unclassified,$10M or more,27000,0.0599692789489601,0.0599261625360249,0
EIN-47-2450932,Mid-Atlantic,Suffolk County,New York,1st Congressional district,Unclassified,$100K to $499K,2000,0.00923442714256963,-0.000126370771844592,1
EIN-77-0329569,Pacific,Santa Clara County,California,18th Congressional district,Human services,$10M or more,234899,0.296534166587904,0.29016537932024,0
EIN-92-0172741,Pacific,Matanuska-Susitna Borough,Alaska,Congressional district (at large),Human services,$100K to $499K,19824,-2.07039113400723,-2.49949133098119,1
EIN-27-2151962,Pacific,Contra Costa County,California,8th Congressional district,Human services,$100K to $499K,10000,0.059668636075898,0.0393793926212079,0
EIN-94-1681065,Pacific,Santa Clara County,California,18th Congressional district,Human services,$100K to $499K,150000,0.219163524168666,-0.0514822366165671,1
EIN-34-0901212,East North Central,Cuyahoga County,Ohio,11th Congressional district,"Arts, culture, and humanities",$5M to $9.9M,698282,0.00545411714659162,-0.127631525281206,1
EIN-26-2172513,West North Central,Hennepin County,Minnesota,5th Congressional district,"Public, societal benefit",$100K to $499K,490556,-0.00962384145239164,-1.00604282995375,1
EIN-03-0179418,New England,Orange County,Vermont,Congressional district (at large),Hospitals,$10M or more,34060,-0.0326899471993893,-0.0331420240411969,1
EIN-81-1305235,West South Central,Washington County,Arkansas,3rd Congressional district,"Public, societal benefit",$5M to $9.9M,3211127,0.0789798886328373,-0.486936846119738,1
EIN-74-2431066,Mountain,Gunnison County,Colorado,3rd Congressional district,Unclassified,$500K to $999K,113023,0.0215852581398444,-0.10273346539968,1
EIN-56-2062170,South Atlantic,Mecklenburg County,North Carolina,12th Congressional district,Health,$5M to $9.9M,5852213,0.0266105729519459,-0.862791474877966,1
EIN-22-2124259,Mid-Atlantic,Morris County,New Jersey,11th Congressional district,Education,$500K to $999K,150880,-0.0593091167016284,-0.343932511356262,1
EIN-76-0604478,West South Central,Harris County,Texas,7th Congressional district,Human services,$1M to $4.9M,353931,0.25693427715029,0.194913096467871,0
EIN-83-2312317,West South Central,Pulaski County,Arkansas,2nd Congressional district,Education,$1M to $4.9M,2308193,0.000532838753298841,-0.816130295704279,1
EIN-59-1978981,South Atlantic,Alachua County,Florida,3rd Congressional district,Human services,$1M to $4.9M,217713,-0.301128219382665,-0.557551673248633,1
EIN-80-0924623,Mid-Atlantic,Crawford County,Pennsylvania,16th Congressional district,Human services,Less than $100K,23750,0.287876795394439,0.114364616665936,0
EIN-27-1041447,Mid-Atlantic,Bronx County,New York,15th Congressional district,Human services,$100K to $499K,233237,-0.280979972204132,-1.06395399582391,1
EIN-74-2972956,West South Central,Karnes County,Texas,15th Congressional district,Human services,$100K to $499K,29250,0.208309982330579,0.103899766192507,0
EIN-81-0895606,Pacific,Los Angeles County,California,31st Congressional district,Human services,$100K to $499K,320089,-0.170617638789091,-1.17061451466775,1
EIN-56-1597928,South Atlantic,Wake County,North Carolina,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,166604,-0.196730898812122,-0.902778778388504,1
EIN-47-4709774,Mountain,Boulder County,Colorado,2nd Congressional district,Education,$1M to $4.9M,3482887,0.163964976692028,-0.431232853115175,1
EIN-06-0860469,New England,Capitol Planning Region,Connecticut,5th Congressional district,Unclassified,$1M to $4.9M,281132,-0.149490974321227,-0.265877788297812,1
EIN-45-2853255,East South Central,Alcorn County,Mississippi,1st Congressional district,Environment and animals,$100K to $499K,136098,0.0574371648928462,-0.490399632891623,1
EIN-68-0363653,Pacific,Amador County,California,5th Congressional district,Human services,$1M to $4.9M,337446,-0.113807881665503,-0.387551319897883,1
EIN-06-1549006,New England,Naugatuck Valley Planning Region,Connecticut,5th Congressional district,"Public, societal benefit",$1M to $4.9M,2571186,-0.0593263097377969,-0.832442805244664,1
EIN-95-2846605,Pacific,San Bernardino County,California,33rd Congressional district,Health,$10M or more,50734432,0.203861659466688,-0.48629420269251,1
EIN-27-1684247,Pacific,Thurston County,Washington,10th Congressional district,"Public, societal benefit",$100K to $499K,3333,0.264535928557605,0.241498244352899,0
EIN-81-3567381,Mountain,Elko County,Nevada,2nd Congressional district,"Arts, culture, and humanities",Less than $100K,9500,0.144322711118965,0.0510592762757456,0
EIN-37-2040108,Pacific,Anchorage Municipality,Alaska,Congressional district (at large),Human services,$500K to $999K,407851,0.238327410381032,-0.330961360762232,1
EIN-52-1671388,South Atlantic,Anne Arundel County,Maryland,3rd Congressional district,Human services,$5M to $9.9M,942130,-0.0562262837381067,-0.210700997077027,1
EIN-20-2446585,West North Central,Crawford County,Kansas,2nd Congressional district,"Public, societal benefit",Less than $100K,13500,0.486956812743671,0.261064538259458,0
EIN-85-0254134,Mountain,Sierra County,New Mexico,2nd Congressional district,Human services,$1M to $4.9M,1299857,0.0318910581993928,-0.897983666742019,1
EIN-16-1158412,Mid-Atlantic,Erie County,New York,26th Congressional district,"Arts, culture, and humanities",$10M or more,1197700,0.0606155635458002,0.0171690464187784,0
EIN-63-0830085,East South Central,Montgomery County,Alabama,2nd Congressional district,Human services,$1M to $4.9M,1355467,0.019593945317834,-0.841284025513856,1
EIN-74-1860195,West South Central,McLennan County,Texas,17th Congressional district,Education,$1M to $4.9M,1829535,-0.00501924527177133,-0.752020375857483,1
EIN-73-1611224,West South Central,Washington County,Oklahoma,2nd Congressional district,Human services,$1M to $4.9M,690753,-0.647517074781771,-1.26575619064326,1
EIN-26-3687873,Pacific,Hood River County,Oregon,3rd Congressional district,Environment and animals,$100K to $499K,45970,-0.0639020692366005,-0.279014702716867,1
EIN-41-1930525,West North Central,Ramsey County,Minnesota,4th Congressional district,Human services,$1M to $4.9M,171995,0.20251561463677,0.086467674648793,0
EIN-22-3219259,Mid-Atlantic,Oneida County,New York,22nd Congressional district,Human services,$5M to $9.9M,968559,-0.136276262645453,-0.335206193666054,1
EIN-27-1601066,West South Central,Travis County,Texas,10th Congressional district,Religion-related,$1M to $4.9M,1002568,0.00608690594768834,-0.519224028214488,1
EIN-04-2440031,New England,Suffolk County,Massachusetts,8th Congressional district,Unclassified,$1M to $4.9M,83500,0.295923791144091,0.247151338292742,0
EIN-77-0490711,Pacific,Fresno County,California,21st Congressional district,Human services,$10M or more,1613837,-1.08254146760692,-1.33163682365478,1
EIN-87-2049283,South Atlantic,Johnston County,North Carolina,13th Congressional district,Religion-related,$100K to $499K,10000,-0.299521620739889,-0.331822718654207,1
EIN-27-2487573,Mid-Atlantic,Montgomery County,Pennsylvania,4th Congressional district,Human services,$1M to $4.9M,3911376,-0.0126347454093562,-1.01195207621368,1
EIN-81-4135740,South Atlantic,Whitfield County,Georgia,14th Congressional district,Human services,$500K to $999K,166548,0.00754464364489774,-0.176133957403257,1
EIN-46-5648696,West South Central,Cleveland County,Oklahoma,4th Congressional district,Human services,$100K to $499K,62750,0.0837469958800641,-0.140667915999084,1
EIN-41-1306304,West North Central,Hennepin County,Minnesota,3rd Congressional district,"Public, societal benefit",$5M to $9.9M,1774087,0.0597893368752069,-0.246827047631228,1
EIN-46-3723291,South Atlantic,Brevard County,Florida,8th Congressional district,Human services,$100K to $499K,410701,-0.00710469172009436,-0.969156783422854,1
